Name,POS,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS
Allen Watson*\watsoal01,1,13,10,0,3,0,0,0,0,0.3,0.3,0.4,0.7
David Weathers\weathda01,1,60,7,1,1,0,0,0,1,0.143,0.25,0.143,0.393
Jeff Weaver\weaveje01,1,3,4,2,2,0,0,0,0,0.5,0.5,0.75,1.25
Lenny Webster\webstle01,2/D,22,50,1,6,0,4,0,10,0.12,0.29,0.14,0.43
Lenny Webster\webstle01,2/D,16,36,1,6,0,3,0,8,0.167,0.333,0.194,0.528
Lenny Webster\webstle01,/2,6,14,0,0,0,1,0,2,0,0.176,0,0.176
John Wehner\wehnejo01,7/95864,39,65,6,12,1,4,1,7,0.185,0.264,0.262,0.525
Walt Weiss#\weisswa01,6,110,279,38,63,2,29,7,35,0.226,0.315,0.323,0.637
Bob Wells\wellsbo01,1,4,0,0,0,0,0,0,0,,,,
David Wells*\wellsda01,1,2,6,0,0,0,0,0,0,0,0,0,0
Vernon Wells\wellsve01,8,24,88,8,23,1,8,1,4,0.261,0.293,0.352,0.646
Turk Wendell#\wendetu01,1,74,6,0,0,0,0,0,1,0,0.143,0,0.143
John Wetteland\wettejo01,1,5,0,0,0,0,0,0,0,,,,
Matt Whisenant\whisema01,1,23,0,0,0,0,0,0,0,,,,
Matt Whisenant\whisema01,1,4,0,0,0,0,0,0,0,,,,
Matt Whisenant\whisema01,1,19,0,0,0,0,0,0,0,,,,
Devon White#\whitede03,*8/D,134,474,60,127,14,68,19,39,0.268,0.337,0.407,0.744
Gabe White*\whitega01,1,47,0,0,0,0,0,0,0,,,,
Rick White\whiteri01,1,4,0,0,0,0,0,0,0,,,,
Rondell White\whitero02,*78,138,539,83,168,22,64,10,32,0.312,0.359,0.505,0.863
Mark Whiten#\whitema01,/78,8,25,2,4,1,4,0,3,0.16,0.25,0.32,0.57
Matt Whiteside\whitema02,1,10,0,0,0,0,0,0,0,,,,
Bob Wickman\wickmbo01,1,67,1,0,0,0,0,0,0,0,0,0,0
Chris Widger\widgech01,*2,124,383,42,101,14,56,1,28,0.264,0.325,0.441,0.766
Marc Wilkins\wilkima01,1,44,1,0,0,0,0,0,0,0,0,0,0
Rick Wilkins*\wilkiri01,/2,3,4,0,0,0,0,0,0,0,0,0,0
Bernie Williams#\willibe02,*8/D,158,591,116,202,25,115,9,100,0.342,0.435,0.536,0.971
Brian Williams\willibr01,1,49,3,0,1,0,1,0,0,0.333,0.333,0.333,0.667
Gerald Williams\willige02,*79/8,143,422,76,116,17,68,19,33,0.275,0.335,0.457,0.792
Jeff Williams\willije02,/1,5,5,2,1,0,0,0,1,0.2,0.333,0.2,0.533
Matt Williams\willima04,*5,154,627,98,190,35,142,2,41,0.303,0.344,0.536,0.88
Mike Williams\willimi03,1,55,2,0,0,0,0,0,0,0,0,0,0
Reggie Williams#\willire02,9/78D,30,63,8,14,1,6,2,5,0.222,0.286,0.349,0.635
Woody Williams\williwo02,1,33,73,4,13,0,6,0,2,0.178,0.197,0.233,0.43
Scott Williamson\willisc01,1,58,7,0,0,0,0,0,1,0,0.125,0,0.125
Craig Wilson\wilsocr02,56/43D,98,252,28,60,4,26,1,23,0.238,0.301,0.325,0.626
Dan Wilson\wilsoda01,*2/3,123,414,46,110,7,38,5,29,0.266,0.315,0.382,0.697
Enrique Wilson#\wilsoen01,564/D,113,332,41,87,2,24,5,25,0.262,0.31,0.352,0.663
Preston Wilson\wilsopr01,*879,149,482,67,135,26,71,11,46,0.28,0.35,0.502,0.852
Vance Wilson\wilsova01,/2,1,0,0,0,0,0,0,0,,,,
Joe Winkelsas\winkejo01,/1,1,0,0,0,0,0,0,0,,,,
Randy Winn#\winnra01,8,79,303,44,81,2,24,9,17,0.267,0.307,0.366,0.673
Jay Witasick\witasja01,1,2,5,0,0,0,0,0,0,0,0,0,0
Bobby Witt\wittbo01,1,1,2,0,0,0,0,0,0,0,0,0,0
Kevin Witt*\wittke01,D,15,34,3,7,1,5,0,2,0.206,0.25,0.324,0.574
Mark Wohlers\wohlema01,/1,2,0,0,0,0,0,0,0,,,,
Randy Wolf*\wolfra02,1,21,30,2,7,0,0,0,2,0.233,0.281,0.267,0.548
Tony Womack*\womacto01,*946/8,144,614,111,170,4,41,72,52,0.277,0.332,0.37,0.702
Jason Wood\woodja02,/5634D,27,44,5,7,1,8,0,2,0.159,0.196,0.25,0.446
Brad Woodall#\woodabr01,/1,6,2,0,1,0,0,0,2,0.5,0.75,0.5,1.25
Steve Woodard*\woodast01,1,29,53,5,7,0,0,0,6,0.132,0.22,0.151,0.371
Chris Woodward\woodwch01,42891,14,26,1,6,0,2,0,2,0.231,0.276,0.269,0.545
Tim Worrell\worreti01,1,4,0,0,0,0,0,0,0,,,,
Jamey Wright\wrighja01,1,16,32,0,4,0,2,0,0,0.125,0.125,0.156,0.281
Jaret Wright\wrighja02,1,1,1,0,0,0,0,0,0,0,0,0,0
Esteban Yan\yanes01,1,1,0,0,0,0,0,0,0,,,,
Masato Yoshii\yoshima01,1,29,55,1,9,0,2,0,0,0.164,0.164,0.164,0.327
Dmitri Young#\youngdm01,97/3D,127,373,63,112,14,56,3,30,0.3,0.352,0.504,0.856
Eric Young\younger01,*4,119,456,73,128,2,41,51,63,0.281,0.371,0.355,0.726
Ernie Young\younger02,/97,6,11,1,2,0,0,0,3,0.182,0.4,0.182,0.582
Kevin Young\youngke01,*3,156,584,103,174,26,106,22,75,0.298,0.387,0.522,0.909
Gregg Zaun#\zaungr01,2/D,43,93,12,23,1,12,1,10,0.247,0.314,0.323,0.637
Todd Zeile\zeileto01,*5/3D,156,588,80,172,24,98,1,56,0.293,0.354,0.488,0.842
Jeff Zimmerman\zimmeje02,1,5,0,0,0,0,0,0,0,,,,
Jordan Zimmerman\zimmejo01,1,2,0,0,0,0,0,0,0,,,,
Eddie Zosky\zoskyed01,/54,8,7,1,1,0,0,0,1,0.143,0.25,0.143,0.393
