Name,POS,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS
Blake Stein\steinbl01,1,1,2,0,0,0,0,0,0,0,0,0,0
Garrett Stephenson\stephga01,1,30,59,0,3,0,4,0,4,0.051,0.111,0.051,0.162
Dave Stevens\steveda01,/1,2,1,0,0,0,0,0,0,0,0,0,0
Lee Stevens*\stevele01,*3,123,449,60,119,22,75,0,48,0.265,0.337,0.481,0.818
Shannon Stewart\stewash01,*7/8,136,583,107,186,21,69,20,37,0.319,0.363,0.518,0.882
Kelly Stinnett\stinnke01,2,76,240,22,52,8,33,0,19,0.217,0.291,0.346,0.636
Kevin Stocker#\stockke01,*6,110,343,41,75,2,24,1,51,0.219,0.326,0.318,0.644
Kevin Stocker#\stockke01,6,40,114,20,30,2,8,1,19,0.263,0.378,0.395,0.773
Kevin Stocker#\stockke01,6,70,229,21,45,0,16,0,32,0.197,0.299,0.279,0.579
Todd Stottlemyre*\stottto01,1,18,31,6,6,1,4,0,3,0.194,0.265,0.355,0.62
Scott Strickland\stricsc02,1,47,2,0,0,0,0,0,0,0,0,0,0
Joe Strong#\stronjo01,1,16,1,0,0,0,0,0,0,0,0,0,0
Everett Stull\stullev01,1,20,9,0,0,0,0,0,1,0,0.1,0,0.1
Tanyon Sturtze\sturtta01,1,2,0,0,0,0,0,0,0,,,,
Tanyon Sturtze\sturtta01,1,2,0,0,0,0,0,0,0,,,,
Chris Stynes\stynech01,54/79,119,380,71,127,12,40,5,32,0.334,0.386,0.497,0.883
Scott Sullivan\sullisc01,1,77,7,0,2,0,0,0,0,0.286,0.286,0.286,0.571
Jeff Suppan\suppaje01,1,2,3,0,0,0,0,0,0,0,0,0,0
B.J. Surhoff*\surhob.01,*7/D,147,539,69,157,14,68,10,41,0.291,0.344,0.443,0.787
B.J. Surhoff*\surhob.01,7/D,103,411,56,120,13,57,7,29,0.292,0.341,0.453,0.793
B.J. Surhoff*\surhob.01,7,44,128,13,37,1,11,3,12,0.289,0.352,0.414,0.766
Larry Sutton*\suttola01,/379,23,25,5,8,1,6,0,5,0.32,0.406,0.44,0.846
Mac Suzuki\suzukma01,1,2,5,1,1,0,0,0,0,0.2,0.2,0.2,0.4
Pedro Swann*\swannpe01,/987,4,2,0,0,0,0,0,0,0,0,0,0
Mark Sweeney*\sweenma01,/D73,71,73,9,16,1,6,0,12,0.219,0.337,0.342,0.68
Mike Sweeney\sweenmi01,*3D,159,618,105,206,29,144,8,71,0.333,0.407,0.523,0.93
Greg Swindell\swindgr01,1,61,1,0,0,0,0,0,0,0,0,0,0
Jeff Tam\tamje01,1,4,0,0,0,0,0,0,0,,,,
Kevin Tapani\tapanke01,1,29,56,3,10,1,4,0,3,0.179,0.22,0.268,0.488
Fernando Tatis\tatisfe01,5/D3,96,324,59,82,18,64,2,57,0.253,0.379,0.491,0.87
Ed Taubensee*\taubeed01,2,81,266,29,71,6,24,0,21,0.267,0.324,0.38,0.704
Julian Tavarez*\tavarju01,1,50,35,1,3,0,0,0,0,0.086,0.086,0.086,0.171
Reggie Taylor*\taylore01,/8,9,11,1,1,0,0,1,0,0.091,0.091,0.091,0.182
Miguel Tejada\tejadmi01,*6,160,607,105,167,30,115,6,66,0.275,0.349,0.479,0.828
Amaury Telemaco\telemam01,1,13,4,0,0,0,0,0,1,0,0.2,0,0.2
Anthony Telford\telfoan01,1,61,2,0,0,0,0,0,0,0,0,0,0
Frank Thomas\thomafr04,*D3,159,582,115,191,43,143,1,112,0.328,0.436,0.625,1.061
Jim Thome*\thomeji01,3D,158,557,106,150,37,106,1,118,0.269,0.398,0.531,0.929
Andy Thompson\thompan02,/7,2,6,2,1,0,1,0,3,0.167,0.444,0.167,0.611
Mark Thompson\thompma01,1,19,3,0,0,0,0,0,0,0,0,0,0
Ryan Thompson\thompry01,32690,33,50,12,13,3,14,0,5,0.26,0.339,0.5,0.839
Mike Thurman\thurmmi01,1,17,24,3,1,0,0,0,2,0.042,0.115,0.042,0.157
Mike Timlin\timlimi01,1,28,0,0,0,0,0,0,0,,,,
Mike Timlin\timlimi01,1,3,0,0,0,0,0,0,0,,,,
Mike Timlin\timlimi01,1,25,0,0,0,0,0,0,0,,,,
Ozzie Timmons\timmooz01,/97D,12,41,9,14,4,13,0,1,0.341,0.357,0.707,1.064
Jorge Toca\tocajo01,/37,8,7,1,3,0,4,0,0,0.429,0.429,0.571,1
Brian Tollberg\tollbbr01,1,19,32,1,3,0,1,0,0,0.094,0.094,0.094,0.188
Brett Tomko\tomkobr01,1,2,0,0,0,0,0,0,0,,,,
Steve Trachsel\trachst01,1,2,4,0,1,0,0,0,1,0.25,0.4,0.25,0.65
Steve Trachsel\trachst01,1,2,4,0,1,0,0,0,1,0.25,0.4,0.25,0.65
Andy Tracy*\tracyan01,53,83,192,29,50,11,32,1,22,0.26,0.339,0.484,0.824
Bubba Trammell\trammbu01,97/D,102,245,28,65,10,45,4,29,0.265,0.345,0.457,0.802
Bubba Trammell\trammbu01,79/D,66,189,19,52,7,33,3,21,0.275,0.352,0.466,0.818
Bubba Trammell\trammbu01,97,36,56,9,13,3,12,1,8,0.232,0.323,0.429,0.752
Mike Trombley\trombmi01,1,5,1,0,0,0,0,0,0,0,0,0,0
Chris Truby\trubych01,5,78,258,28,67,11,59,2,10,0.26,0.295,0.477,0.772
Michael Tucker*\tuckemi01,*978/4,148,270,55,72,15,36,13,44,0.267,0.381,0.511,0.892
T.J. Tucker\tucket.01,/1,1,1,1,1,0,0,0,0,1,1,1,2
Chris Turner\turnech01,42769,37,89,9,21,1,7,0,10,0.236,0.32,0.303,0.623
Jason Tyner*\tynerja01,7/8D,50,124,9,28,0,13,7,5,0.226,0.261,0.258,0.519
Jason Tyner*\tynerja01,42924,13,41,3,8,0,5,1,1,0.195,0.222,0.244,0.466
Jason Tyner*\tynerja01,7/8D,37,83,6,20,0,8,6,4,0.241,0.281,0.265,0.546
Tim Unroe\unroeti01,/37,4,5,0,0,0,0,0,1,0,0.167,0,0.167
Ugueth Urbina\urbinug01,1,13,1,0,0,0,0,0,0,0,0,0,0
Marc Valdes\valdema01,1,50,3,0,0,0,0,0,0,0,0,0,0
Pedro Valdes*\valdepe01,9/D7,30,54,4,15,1,5,0,6,0.278,0.35,0.426,0.776
Ismael Valdez\valdeis01,1,19,25,2,5,1,3,0,1,0.2,0.231,0.4,0.631
Ismael Valdez\valdeis01,1,10,14,1,4,0,2,0,1,0.286,0.333,0.429,0.762
Ismael Valdez\valdeis01,/1,9,11,1,1,1,1,0,0,0.091,0.091,0.364,0.455
Mario Valdez*\valdema02,/3,5,12,0,0,0,0,0,0,0,0,0,0
John Valentin\valenjo02,5,10,35,6,9,2,2,0,2,0.257,0.297,0.457,0.754
Jose Valentin#\valenjo03,*6/9,144,568,107,155,25,92,19,59,0.273,0.343,0.491,0.835
Yohanny Valera\valeryo01,/2,7,10,1,0,0,1,0,1,0,0.167,0,0.167
Todd Van Poppel\vanpoto01,1,47,9,0,0,0,0,0,0,0,0,0,0
John Vander Wal*\vandejo02,937/D,134,384,74,115,24,94,11,72,0.299,0.41,0.563,0.972
Jason Varitek#\varitja01,*2/D,139,448,55,111,10,65,1,60,0.248,0.342,0.388,0.73
Greg Vaughn\vaughgr01,7D,127,461,83,117,28,74,8,80,0.254,0.365,0.499,0.864
Mo Vaughn*\vaughmo01,*3D,161,614,93,167,36,117,2,79,0.272,0.365,0.498,0.864
Javier Vazquez\vazquja01,1,31,65,4,15,0,1,0,2,0.231,0.254,0.262,0.515
Jorge Velandia\velanjo01,46/5,33,31,2,3,0,2,0,2,0.097,0.176,0.129,0.306
Jorge Velandia\velanjo01,42831,18,24,1,3,0,2,0,0,0.125,0.16,0.167,0.327
Jorge Velandia\velanjo01,/465,15,7,1,0,0,0,0,2,0,0.222,0,0.222
Randy Velarde\velarra01,*4,122,485,82,135,12,41,9,54,0.278,0.354,0.4,0.754
Mike Venafro*\venafmi01,1,8,0,0,0,0,0,0,0,,,,
Robin Ventura*\venturo01,*5/3,141,469,61,109,24,84,3,75,0.232,0.338,0.439,0.777
Quilvio Veras#\verasqu01,4,84,298,56,92,5,37,25,51,0.309,0.413,0.409,0.823
Wilton Veras\veraswi01,5,49,164,21,40,0,14,0,7,0.244,0.278,0.299,0.577
Dave Veres\veresda01,1,68,1,0,0,0,0,0,0,0,0,0,0
Jose Vidro#\vidrojo01,*4,153,606,101,200,24,97,5,49,0.33,0.379,0.54,0.918
Ismael Villegas\villeis01,/1,1,1,0,0,0,0,0,0,0,0,0,0
Ron Villone*\villoro01,1,33,43,2,7,0,4,0,0,0.163,0.163,0.186,0.349
Fernando Vina*\vinafe01,*4,123,487,81,146,4,31,10,36,0.3,0.38,0.398,0.779
Joe Vitiello\vitiejo01,42803,39,52,7,13,2,8,0,10,0.25,0.365,0.423,0.788
Jose Vizcaino#\vizcajo01,465/D3,113,267,32,67,0,14,6,22,0.251,0.308,0.303,0.612
Jose Vizcaino#\vizcajo01,65/43D,40,93,9,19,0,4,1,10,0.204,0.288,0.247,0.536
Jose Vizcaino#\vizcajo01,4/5D6,73,174,23,48,0,10,5,12,0.276,0.319,0.333,0.652
Omar Vizquel#\vizquom01,*6,156,613,101,176,7,66,22,87,0.287,0.377,0.375,0.753
Ryan Vogelsong\vogelry01,/1,4,0,0,0,0,0,0,0,,,,
Ed Vosberg*\vosbeed01,1,27,0,0,0,0,0,0,0,,,,
Billy Wagner*\wagnebi02,1,28,2,0,0,0,0,0,0,0,0,0,0
Dave Wainhouse*\wainhda01,/1,9,0,0,0,0,0,0,0,,,,
Tim Wakefield\wakefti01,1,5,2,0,0,0,0,0,0,0,0,0,0
Matt Walbeck#\walbema01,2/3D,47,146,17,29,6,12,0,7,0.199,0.24,0.356,0.596
Kevin Walker*\walkeke02,1,67,4,0,1,0,0,0,0,0.25,0.25,0.25,0.5
Larry Walker*\walkela01,97/D,87,314,64,97,9,51,5,46,0.309,0.409,0.506,0.915
Pete Walker\walkepe01,/1,3,0,0,0,0,0,0,0,,,,
Todd Walker*\walketo04,4/D,80,248,42,72,9,44,7,27,0.29,0.355,0.476,0.83
Todd Walker*\walketo04,4/D,23,77,14,18,2,8,3,7,0.234,0.287,0.325,0.612
Todd Walker*\walketo04,4,57,171,28,54,7,36,4,20,0.316,0.385,0.544,0.928
Donne Wall\walldo01,1,43,1,0,0,0,0,0,0,0,0,0,0
Jeff Wallace*\wallaje01,1,37,1,0,0,0,0,0,0,0,0,0,0
Bryan Ward*\wardbr01,1,15,0,0,0,0,0,0,0,,,,
Bryan Ward*\wardbr01,1,15,0,0,0,0,0,0,0,,,,
Daryle Ward*\wardda01,73/D9,119,264,36,68,20,47,0,15,0.258,0.295,0.538,0.833
Turner Ward#\wardtu01,42986,15,52,5,9,0,4,1,5,0.173,0.241,0.25,0.491
John Wasdin\wasdijo01,1,15,8,0,2,0,0,0,0,0.25,0.25,0.25,0.5
John Wasdin\wasdijo01,1,1,0,0,0,0,0,0,0,,,,
John Wasdin\wasdijo01,1,14,8,0,2,0,0,0,0,0.25,0.25,0.25,0.5
Jarrod Washburn*\washbja01,1,2,3,0,1,0,2,0,1,0.333,0.5,0.333,0.833
B.J. Waszgis\waszgb.01,42769,24,45,6,10,0,4,0,4,0.222,0.294,0.244,0.539
Allen Watson*\watsoal01,1,1,0,0,0,0,0,0,0,,,,
Mark Watson\watsoma03,/1,2,0,0,0,0,0,0,0,,,,
David Weathers\weathda01,1,66,1,0,0,0,0,0,0,0,0,0,0
Eric Weaver\weaveer01,1,1,0,0,0,0,0,0,0,,,,
Jeff Weaver\weaveje01,1,2,3,0,0,0,0,0,0,0,0,0,0
Ben Weber\weberbe01,1,9,0,0,0,0,0,0,0,,,,
Ben Weber\weberbe01,/1,9,0,0,0,0,0,0,0,,,,
Lenny Webster\webstle01,2,39,81,6,17,0,5,0,6,0.21,0.264,0.247,0.511
John Wehner\wehnejo01,42862,21,50,10,15,1,9,0,4,0.3,0.352,0.42,0.772
Walt Weiss#\weisswa01,6,80,192,29,50,0,18,1,26,0.26,0.353,0.313,0.665
Bob Wells\wellsbo01,1,6,0,0,0,0,0,0,0,,,,
David Wells*\wellsda01,1,2,6,0,1,0,0,0,0,0.167,0.167,0.167,0.333
Kip Wells\wellski01,1,1,2,0,0,0,0,0,0,0,0,0,0
Vernon Wells\wellsve01,/8,3,2,0,0,0,0,0,0,0,0,0,0
Turk Wendell#\wendetu01,1,74,4,0,1,0,0,0,0,0.25,0.25,0.25,0.5
Don Wengert\wengedo01,1,10,0,0,0,0,0,0,0,,,,
John Wetteland\wettejo01,1,4,0,0,0,0,0,0,0,,,,
Matt Whisenant\whisema01,1,24,0,0,0,0,0,0,0,,,,
Devon White#\whitede03,8,47,158,26,42,4,13,3,9,0.266,0.31,0.386,0.696
Gabe White*\whitega01,1,66,9,1,2,1,2,0,0,0.222,0.222,0.556,0.778
Gabe White*\whitega01,/1,1,0,0,0,0,0,0,0,,,,
Gabe White*\whitega01,1,65,9,1,2,1,2,0,0,0.222,0.222,0.556,0.778
Rick White\whiteri01,1,31,5,0,1,0,0,0,0,0.2,0.2,0.2,0.4
Rick White\whiteri01,1,7,0,0,0,0,0,0,0,,,,
Rick White\whiteri01,1,24,5,0,1,0,0,0,0,0.2,0.2,0.2,0.4
Rondell White\whitero02,7,94,357,59,111,13,61,5,33,0.311,0.374,0.493,0.867
Rondell White\whitero02,7,75,290,52,89,11,54,5,28,0.307,0.37,0.503,0.873
Rondell White\whitero02,7,19,67,7,22,2,7,0,5,0.328,0.392,0.448,0.84
Mark Whiten#\whitema01,/8,6,7,2,2,0,1,0,3,0.286,0.5,0.429,0.929
Matt Whiteside\whitema02,1,24,0,0,0,0,0,0,0,,,,
Bob Wickman\wickmbo01,1,38,0,0,0,0,0,0,0,,,,
Bob Wickman\wickmbo01,1,38,0,0,0,0,0,0,0,,,,
Chris Widger\widgech01,2/3D9,96,292,32,68,13,35,1,30,0.233,0.306,0.438,0.744
Chris Widger\widgech01,2,86,281,31,67,12,34,1,29,0.238,0.311,0.441,0.752
Chris Widger\widgech01,/23D9,10,11,1,1,1,1,0,1,0.091,0.167,0.364,0.53
Marc Wilkins\wilkima01,1,50,6,0,1,0,0,0,0,0.167,0.167,0.167,0.333
Rick Wilkins*\wilkiri01,/2,4,11,3,3,0,1,0,2,0.273,0.385,0.273,0.657
Bernie Williams#\willibe02,*8/D,141,537,108,165,30,121,13,71,0.307,0.391,0.566,0.957
Brian Williams\willibr01,1,22,2,0,1,0,1,0,0,0.5,0.5,1,1.5
Brian Williams\willibr01,1,22,2,0,1,0,1,0,0,0.5,0.5,1,1.5
George Williams#\willige03,/2,11,16,2,3,1,2,0,0,0.188,0.235,0.375,0.61
Gerald Williams\willige02,*8/D,146,632,87,173,21,89,12,34,0.274,0.312,0.427,0.739
Jeff Williams\willije02,/1,7,0,0,0,0,0,0,0,,,,
Matt Williams\willima04,5/D,96,371,43,102,12,47,1,20,0.275,0.315,0.431,0.746
Matt Williams#\willima09,1,11,1,0,0,0,0,0,0,0,0,0,0
Mike Williams\willimi03,1,69,1,0,0,0,0,0,0,0,0,0,0
Woody Williams\williwo02,1,29,58,10,15,1,9,0,4,0.259,0.308,0.379,0.687
Scott Williamson\willisc01,1,47,16,1,1,0,0,0,2,0.063,0.167,0.063,0.229
Craig Wilson\wilsocr02,56/4,28,73,12,19,0,4,1,5,0.26,0.316,0.301,0.618
Dan Wilson\wilsoda01,12816,90,268,31,63,5,27,1,22,0.235,0.291,0.336,0.627
Enrique Wilson#\wilsoen01,546/D,80,239,27,70,5,27,2,18,0.293,0.34,0.427,0.767
Enrique Wilson#\wilsoen01,5/D46,40,117,16,38,2,12,2,7,0.325,0.36,0.453,0.813
Enrique Wilson#\wilsoen01,54/6,40,122,11,32,3,15,0,11,0.262,0.321,0.402,0.723
Preston Wilson\wilsopr01,*8,161,605,94,160,31,121,36,55,0.264,0.331,0.486,0.817
Vance Wilson\wilsova01,/2,4,4,0,0,0,0,0,0,0,0,0,0
Scott Winchester\winchsc01,/1,4,0,0,0,0,0,0,0,,,,
Randy Winn#\winnra01,78/D,51,159,28,40,1,16,6,26,0.252,0.362,0.302,0.664
Dewayne Wise*\wisede01,7/9D8,28,22,3,3,0,0,1,1,0.136,0.208,0.136,0.345
Jay Witasick\witasja01,1,14,26,0,3,0,3,0,1,0.115,0.148,0.115,0.264
Jay Witasick\witasja01,1,3,4,0,0,0,0,0,0,0,0,0,0
Jay Witasick\witasja01,1,11,22,0,3,0,3,0,1,0.136,0.174,0.136,0.31
Mark Wohlers\wohlema01,1,20,0,0,0,0,0,0,0,,,,
Randy Wolf*\wolfra02,1,30,57,5,11,0,4,0,3,0.193,0.23,0.228,0.458
Tony Womack*\womacto01,*6/9,146,617,95,167,7,57,45,30,0.271,0.307,0.384,0.692
Kerry Wood\woodke02,1,23,40,6,10,1,4,0,2,0.25,0.286,0.325,0.611
Steve Woodard*\woodast01,1,24,22,0,1,0,2,0,1,0.045,0.125,0.045,0.17
Steve Woodard*\woodast01,1,24,22,0,1,0,2,0,1,0.045,0.125,0.045,0.17
Chris Woodward\woodwch01,6/534,37,104,16,19,3,14,1,10,0.183,0.254,0.337,0.591
Shawn Wooten\wootesh01,/23,7,9,2,5,0,1,0,0,0.556,0.556,0.667,1.222
Tim Worrell\worreti01,1,50,2,0,0,0,0,0,0,0,0,0,0
Tim Worrell\worreti01,1,50,2,0,0,0,0,0,0,0,0,0,0
Jamey Wright\wrighja01,1,23,46,0,3,0,0,0,0,0.065,0.065,0.087,0.152
Jaret Wright\wrighja02,/1,1,1,0,0,0,0,0,0,0,0,0,0
Kelly Wunsch*\wunscke01,1,5,0,0,0,0,0,0,0,,,,
Esteban Yan\yanes01,1,3,1,1,1,1,1,0,0,1,1,4,5
Masato Yoshii\yoshima01,1,27,50,4,9,1,8,1,2,0.18,0.212,0.26,0.472
Danny Young\youngda01,/1,4,0,0,0,0,0,0,0,,,,
Dmitri Young#\youngdm01,*73/D9,152,548,68,166,18,88,0,36,0.303,0.346,0.491,0.837
Eric Young\younger01,*4,153,607,98,180,6,47,54,63,0.297,0.367,0.399,0.766
Kevin Young\youngke01,*3/D,132,496,77,128,20,88,8,32,0.258,0.311,0.433,0.744
Michael Young\youngmi02,/4,2,2,0,0,0,0,0,0,0,0,0,0
Gregg Zaun#\zaungr01,12451,83,234,36,64,7,33,7,43,0.274,0.39,0.41,0.8
Todd Zeile\zeileto01,*3,153,544,67,146,22,79,3,74,0.268,0.356,0.467,0.823
Chad Zerbe*\zerbech01,/1,4,0,0,0,0,0,0,0,,,,
Jeff Zimmerman\zimmeje02,1,4,0,0,0,0,0,0,0,,,,
Eddie Zosky\zoskyed01,,4,4,0,0,0,0,0,0,0,0,0,0
Julio Zuleta\zuletju01,42801,30,68,13,20,3,12,0,2,0.294,0.342,0.544,0.887
