Name,POS,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS
Turk Wendell#\wendetu01,1,12,2,0,0,0,0,0,0,0,0,0,0
Don Wengert\wengedo01,1,2,0,0,0,0,0,0,0,,,,
John Wetteland\wettejo01,1,7,1,1,1,0,1,0,0,1,1,2,3
Matt Whisenant\whisema01,1,7,0,0,0,0,0,0,0,,,,
Matt Whisenant\whisema01,/1,5,0,0,0,0,0,0,0,,,,
Matt Whisenant\whisema01,1,2,0,0,0,0,0,0,0,,,,
Devon White#\whitede03,8,74,265,37,65,6,34,13,32,0.245,0.338,0.37,0.707
Gabe White*\whitega01,1,11,9,0,1,0,1,0,0,0.111,0.111,0.111,0.222
Rondell White\whitero02,*8,151,592,84,160,28,82,16,31,0.27,0.316,0.478,0.794
Mark Whiten#\whitema01,79/D,69,215,34,57,5,24,4,30,0.265,0.36,0.386,0.746
Matt Whiteside\whitema02,1,3,0,0,0,0,0,0,0,,,,
Bob Wickman\wickmbo01,1,2,0,0,0,0,0,0,0,,,,
Chris Widger\widgech01,2,91,278,30,65,7,37,2,22,0.234,0.29,0.403,0.693
Marc Wilkins\wilkima01,1,68,4,0,0,0,1,0,1,0,0.2,0,0.2
Rick Wilkins*\wilkiri01,2/D,71,202,20,40,7,27,0,18,0.198,0.259,0.332,0.591
Rick Wilkins*\wilkiri01,2,66,190,18,37,6,23,0,17,0.195,0.257,0.316,0.573
Rick Wilkins*\wilkiri01,/2D,5,12,2,3,1,4,0,1,0.25,0.286,0.583,0.869
Bernie Williams#\willibe02,*8,129,509,107,167,21,100,15,73,0.328,0.408,0.544,0.952
Brian Williams\willibr01,1,1,0,0,0,0,0,0,0,,,,
Eddie Williams\willied01,3,38,96,12,23,3,12,1,11,0.24,0.327,0.385,0.713
Eddie Williams\willied01,,8,7,0,1,0,1,0,1,0.143,0.25,0.143,0.393
Eddie Williams\willied01,3,30,89,12,22,3,11,1,10,0.247,0.333,0.404,0.738
George Williams#\willige03,2/D,76,201,30,58,3,22,0,35,0.289,0.397,0.388,0.786
Gerald Williams\willige02,*87/D,155,566,73,143,10,41,23,19,0.253,0.282,0.369,0.651
Matt Williams\willima04,*5,151,596,86,157,32,105,12,34,0.263,0.307,0.488,0.795
Mike Williams\willimi03,1,2,0,0,0,0,0,0,0,,,,
Woody Williams\williwo02,1,1,2,0,1,0,0,0,0,0.5,0.5,0.5,1
Antone Williamson*\willian01,3/D,24,54,2,11,0,6,0,4,0.204,0.254,0.259,0.513
Dan Wilson\wilsoda01,*2,146,508,66,137,15,74,7,39,0.27,0.326,0.423,0.749
Enrique Wilson#\wilsoen01,/64,5,15,2,5,0,1,0,0,0.333,0.333,0.333,0.667
Scott Winchester\winchsc01,/1,5,0,0,0,0,0,0,0,,,,
Darrin Winston\winstda01,/1,7,2,0,1,0,1,0,1,0.5,0.667,0.5,1.167
Bobby Witt\wittbo01,1,3,6,1,2,1,2,0,0,0.333,0.333,1,1.333
Mark Wohlers\wohlema01,1,68,2,0,0,0,0,0,0,0,0,0,0
Bob Wolcott\wolcobo01,1,1,1,0,0,0,0,0,0,0,0,0,0
Tony Womack*\womacto01,*4/6,155,641,85,178,6,50,60,43,0.278,0.326,0.374,0.7
Tim Worrell\worreti01,1,56,15,3,3,0,1,0,2,0.2,0.294,0.2,0.494
Todd Worrell\worreto01,1,62,0,0,0,0,0,0,0,,,,
Jamey Wright\wrighja01,1,25,48,4,6,0,3,0,3,0.125,0.176,0.146,0.322
Jaret Wright\wrighja02,1,2,3,0,0,0,0,0,0,0,0,0,0
Dmitri Young#\youngdm01,39/7D,110,333,38,86,5,34,6,38,0.258,0.335,0.363,0.698
Eric Young\younger01,*4,155,622,106,174,8,61,45,71,0.28,0.359,0.397,0.756
Eric Young\younger01,*4,118,468,78,132,6,45,32,57,0.282,0.363,0.408,0.771
Eric Young\younger01,4,37,154,28,42,2,16,13,14,0.273,0.347,0.364,0.71
Ernie Young\younger02,89/7,71,175,22,39,5,15,1,19,0.223,0.303,0.349,0.652
Kevin Young\youngke01,357/9,97,333,59,100,18,74,11,16,0.3,0.332,0.535,0.867
Gregg Zaun#\zaungr01,42769,58,143,21,43,2,20,1,26,0.301,0.415,0.441,0.856
Todd Zeile\zeileto01,*5,160,575,89,154,31,90,8,85,0.268,0.365,0.459,0.824
