Name,POS,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS
Kevin Tolar\tolarke01,/1,1,0,0,0,0,0,0,0,,,,
Brian Tollberg\tollbbr01,1,18,40,4,8,0,1,0,2,0.2,0.238,0.2,0.438
Steve Torrealba\torrest01,/2,2,2,0,1,0,0,0,0,0.5,0.5,0.5,1
Yorvit Torrealba\torreyo01,/2,3,4,0,2,0,2,0,0,0.5,0.5,1,1.5
Josh Towers\towerjo01,1,1,2,0,0,0,0,0,0,0,0,0,0
Steve Trachsel\trachst01,1,26,56,2,9,0,2,0,0,0.161,0.161,0.179,0.339
Andy Tracy*\tracyan01,5/3D,38,55,4,6,2,8,0,6,0.109,0.19,0.236,0.427
Bubba Trammell\trammbu01,*97/D,142,490,66,128,25,92,2,48,0.261,0.33,0.467,0.797
Mike Trombley\trombmi01,1,22,0,0,0,0,0,0,0,,,,
Mike Trombley\trombmi01,1,3,0,0,0,0,0,0,0,,,,
Mike Trombley\trombmi01,1,19,0,0,0,0,0,0,0,,,,
Chris Truby\trubych01,42858,48,136,11,28,8,23,1,13,0.206,0.276,0.441,0.717
Michael Tucker*\tuckemi01,*879/3,149,436,62,110,12,61,16,46,0.252,0.322,0.415,0.738
Michael Tucker*\tuckemi01,789,86,231,31,56,7,30,12,23,0.242,0.308,0.385,0.693
Michael Tucker*\tuckemi01,87/93,63,205,31,54,5,31,4,23,0.263,0.339,0.449,0.788
Jason Tyner*\tynerja01,78/9,105,396,51,111,0,21,31,15,0.28,0.311,0.326,0.637
Ugueth Urbina\urbinug01,1,42,1,0,0,0,0,0,0,0,0,0,0
Ugueth Urbina\urbinug01,1,42,1,0,0,0,0,0,0,0,0,0,0
Juan Uribe\uribeju01,6,72,273,32,82,8,53,3,8,0.3,0.325,0.524,0.849
Marc Valdes\valdema01,/1,9,0,0,0,0,0,0,0,,,,
Ismael Valdez\valdeis01,1,2,5,0,1,0,0,1,0,0.2,0.2,0.2,0.4
Mario Valdez*\valdema02,D/73,32,54,7,15,1,8,0,12,0.278,0.418,0.352,0.77
Eric Valent*\valener01,/7D9,22,41,3,4,0,1,0,4,0.098,0.196,0.146,0.342
John Valentin\valenjo02,42891,20,60,8,12,1,5,0,9,0.2,0.314,0.283,0.598
Jose Valentin#\valenjo03,568,124,438,74,113,28,68,9,50,0.258,0.336,0.509,0.845
Todd Van Poppel\vanpoto01,1,57,7,1,2,0,0,0,0,0.286,0.286,0.286,0.571
John Vander Wal*\vandejo02,*973/D,146,452,58,122,14,70,8,68,0.27,0.364,0.442,0.806
John Vander Wal*\vandejo02,973/D,97,313,39,87,11,50,7,42,0.278,0.361,0.473,0.834
John Vander Wal*\vandejo02,26908,49,139,19,35,3,20,1,26,0.252,0.37,0.374,0.744
Jason Varitek#\varitja01,2,51,174,19,51,7,25,0,21,0.293,0.371,0.489,0.859
Greg Vaughn\vaughgr01,D7,136,485,74,113,24,82,11,71,0.233,0.333,0.433,0.766
Javier Vazquez\vazquja01,1,31,62,5,16,0,1,0,2,0.258,0.288,0.29,0.578
Ramon Vazquez*\vazqura01,6/45D,17,35,5,8,0,4,0,0,0.229,0.222,0.229,0.451
Jorge Velandia\velanjo01,/65,9,9,1,0,0,0,0,2,0,0.182,0,0.182
Randy Velarde\velarra01,45D3/97,93,342,50,95,9,32,6,34,0.278,0.356,0.424,0.78
Randy Velarde\velarra01,4/35D9,78,296,46,88,9,31,4,29,0.297,0.369,0.456,0.825
Randy Velarde\velarra01,/5D739,15,46,4,7,0,1,2,5,0.152,0.278,0.217,0.495
Mike Venafro*\venafmi01,1,6,0,0,0,0,0,0,0,,,,
Robin Ventura*\venturo01,*5,142,456,70,108,21,61,2,88,0.237,0.359,0.419,0.778
Quilvio Veras#\verasqu01,4,71,258,39,65,3,25,7,24,0.252,0.33,0.357,0.686
Dave Veres\veresda01,1,69,3,0,0,0,0,0,0,0,0,0,0
Jose Vidro#\vidrojo01,*4/D,124,486,82,155,15,59,4,31,0.319,0.371,0.486,0.856
Ron Villone*\villoro01,1,51,22,2,1,0,0,0,0,0.045,0.045,0.091,0.136
Ron Villone*\villoro01,1,22,9,0,0,0,0,0,0,0,0,0,0
Ron Villone*\villoro01,1,29,13,2,1,0,0,0,0,0.077,0.077,0.154,0.231
Fernando Vina*\vinafe01,*4,154,631,95,191,9,56,17,32,0.303,0.357,0.418,0.775
Ken Vining*\vininke01,/1,2,0,0,0,0,0,0,0,,,,
Jose Vizcaino#\vizcajo01,64/5,107,256,38,71,1,14,3,15,0.277,0.322,0.344,0.666
Omar Vizquel#\vizquom01,*6,155,611,84,156,2,50,13,61,0.255,0.323,0.334,0.657
Ryan Vogelsong\vogelry01,1,13,10,0,1,0,0,0,0,0.1,0.1,0.2,0.3
Ryan Vogelsong\vogelry01,1,11,8,0,1,0,0,0,0,0.125,0.125,0.25,0.375
Ryan Vogelsong\vogelry01,/1,2,2,0,0,0,0,0,0,0,0,0,0
Ed Vosberg*\vosbeed01,1,16,0,0,0,0,0,0,0,,,,
Billy Wagner*\wagnebi02,1,63,0,0,0,0,0,0,0,,,,
Tim Wakefield\wakefti01,1,2,3,0,1,0,0,0,0,0.333,0.333,0.333,0.667
Chris Wakeland*\wakelch01,9,10,36,5,9,2,6,0,0,0.25,0.25,0.472,0.722
Matt Walbeck#\walbema01,,1,1,0,1,0,0,0,0,1,1,1,2
Kevin Walker*\walkeke02,1,16,0,0,0,0,0,0,0,,,,
Larry Walker*\walkela01,*9/D,142,497,107,174,38,123,14,82,0.35,0.449,0.662,1.111
Pete Walker\walkepe01,/1,2,1,0,0,0,0,0,0,0,0,0,0
Todd Walker*\walketo04,*4/6,151,551,93,163,17,75,1,51,0.296,0.355,0.459,0.814
Todd Walker*\walketo04,4,85,290,52,86,12,43,1,25,0.297,0.349,0.497,0.846
Todd Walker*\walketo04,42831,66,261,41,77,5,32,0,26,0.295,0.361,0.418,0.779
Donne Wall\walldo01,1,32,0,1,0,0,0,0,0,,,,
Jeff Wallace*\wallaje01,1,2,0,0,0,0,0,0,0,,,,
Daryle Ward*\wardda01,79/3D,95,213,21,56,9,39,0,19,0.263,0.323,0.46,0.783
Turner Ward#\wardtu01,,17,15,1,4,0,2,0,1,0.267,0.353,0.333,0.686
John Wasdin\wasdijo01,1,19,3,1,1,0,1,0,0,0.333,0.333,0.667,1
John Wasdin\wasdijo01,1,18,3,1,1,0,1,0,0,0.333,0.333,0.667,1
John Wasdin\wasdijo01,1,1,0,0,0,0,0,0,0,,,,
Jarrod Washburn*\washbja01,1,2,5,1,3,0,0,0,1,0.6,0.667,0.6,1.267
David Weathers\weathda01,1,78,1,0,0,0,0,0,1,0,0.5,0,0.5
David Weathers\weathda01,1,50,1,0,0,0,0,0,1,0,0.5,0,0.5
David Weathers\weathda01,1,28,0,0,0,0,0,0,0,,,,
Jeff Weaver\weaveje01,1,2,5,0,0,0,0,0,0,0,0,0,0
Ben Weber\weberbe01,1,4,0,0,0,0,0,0,0,,,,
John Wehner\wehnejo01,3/597428,43,51,3,10,0,2,2,10,0.196,0.328,0.216,0.544
Bob Wells\wellsbo01,1,4,0,0,0,0,0,0,0,,,,
David Wells*\wellsda01,1,1,2,0,0,0,0,0,0,0,0,0,0
Kip Wells\wellski01,1,3,6,1,1,0,0,1,0,0.167,0.167,0.167,0.333
Vernon Wells\wellsve01,42956,30,96,14,30,1,6,5,5,0.313,0.35,0.427,0.777
Turk Wendell#\wendetu01,1,67,2,0,0,0,0,0,0,0,0,0,0
Turk Wendell#\wendetu01,1,46,2,0,0,0,0,0,0,0,0,0,0
Turk Wendell#\wendetu01,1,21,0,0,0,0,0,0,0,,,,
Don Wengert\wengedo01,/1,4,3,0,0,0,0,0,1,0,0.25,0,0.25
Jake Westbrook\westbja01,1,3,1,0,0,0,0,0,0,0,0,0,0
Devon White#\whitede03,87/9,126,390,52,108,14,47,18,28,0.277,0.343,0.459,0.802
Gabe White*\whitega01,1,68,3,0,0,0,0,0,0,0,0,0,0
Rick White\whiteri01,1,52,3,0,0,0,0,0,0,0,0,0,0
Rondell White\whitero02,7,95,323,43,99,17,50,1,26,0.307,0.371,0.529,0.9
Matt Whiteside\whitema02,1,11,0,0,0,0,0,0,0,,,,
Bob Wickman\wickmbo01,1,3,0,0,0,0,0,0,0,,,,
Brad Wilkerson*\wilkebr01,7,47,117,11,24,1,5,2,17,0.205,0.304,0.325,0.628
Marc Wilkins\wilkima01,1,14,0,0,0,0,0,0,0,,,,
Rick Wilkins*\wilkiri01,/23,12,22,3,4,1,8,0,2,0.182,0.25,0.364,0.614
Bernie Williams#\willibe02,*8/D,146,540,102,166,26,94,11,78,0.307,0.395,0.522,0.917
David Williams*\willida07,1,20,34,1,4,0,2,0,0,0.118,0.118,0.176,0.294
Gerald Williams\willige02,89/D7,100,279,42,56,4,19,13,18,0.201,0.262,0.308,0.57
Gerald Williams\willige02,8,62,232,30,48,4,17,10,13,0.207,0.261,0.332,0.593
Gerald Williams\willige02,98/D7,38,47,12,8,0,2,3,5,0.17,0.264,0.191,0.456
Jeff Williams\willije02,1,13,4,0,0,0,0,0,0,0,0,0,0
Matt Williams\willima04,42861,106,408,58,112,16,65,1,22,0.275,0.314,0.466,0.78
Mike Williams\willimi03,1,63,0,0,0,0,0,0,0,,,,
Mike Williams\willimi03,1,38,0,0,0,0,0,0,0,,,,
Mike Williams\willimi03,1,25,0,0,0,0,0,0,0,,,,
Woody Williams\williwo02,1,37,82,11,16,0,7,0,3,0.195,0.227,0.256,0.483
Woody Williams\williwo02,1,26,55,7,9,0,4,0,2,0.164,0.2,0.218,0.418
Woody Williams\williwo02,1,11,27,4,7,0,3,0,1,0.259,0.286,0.333,0.619
Scott Williamson\willisc01,/1,2,0,0,0,0,0,0,0,,,,
Craig Wilson\wilsocr03,392/D7,88,158,27,49,13,32,3,15,0.31,0.39,0.589,0.979
Dan Wilson\wilsoda01,*2/3,123,377,44,100,10,42,3,20,0.265,0.305,0.403,0.708
Enrique Wilson#\wilsoen01,654/D,94,228,17,48,2,20,0,9,0.211,0.238,0.281,0.519
Enrique Wilson#\wilsoen01,64/5,46,129,7,24,1,8,0,3,0.186,0.203,0.233,0.436
Enrique Wilson#\wilsoen01,65/4D,48,99,10,24,1,12,0,6,0.242,0.283,0.343,0.626
Jack Wilson\wilsoja02,6,108,390,44,87,3,25,1,16,0.223,0.255,0.295,0.55
Kris Wilson\wilsokr01,1,1,3,1,1,0,0,0,0,0.333,0.333,0.333,0.667
Paul Wilson\wilsopa02,1,4,0,0,0,0,0,0,0,,,,
Preston Wilson\wilsopr01,*8,123,468,70,128,23,71,20,36,0.274,0.331,0.494,0.825
Tom Wilson\wilsoto02,/2,9,21,4,4,2,4,0,1,0.19,0.25,0.476,0.726
Vance Wilson\wilsova01,2,32,57,3,17,0,6,0,2,0.298,0.339,0.351,0.69
Scott Winchester\winchsc01,1,11,3,0,0,0,0,0,0,0,0,0,0
Randy Winn#\winnra01,*98/7D,128,429,54,117,6,50,12,38,0.273,0.339,0.401,0.74
Jay Witasick\witasja01,1,33,1,0,0,0,0,0,0,0,0,0,0
Jay Witasick\witasja01,1,30,1,0,0,0,0,0,0,0,0,0,0
Jay Witasick\witasja01,1,3,0,0,0,0,0,0,0,,,,
Bobby Witt\wittbo01,1,14,12,0,3,0,0,0,0,0.25,0.25,0.25,0.5
Kevin Witt*\wittke01,/3,14,27,5,5,2,5,0,2,0.185,0.233,0.407,0.641
Mark Wohlers\wohlema01,1,34,0,0,0,0,0,0,0,,,,
Mark Wohlers\wohlema01,1,29,0,0,0,0,0,0,0,,,,
Mark Wohlers\wohlema01,1,5,0,0,0,0,0,0,0,,,,
Randy Wolf*\wolfra02,1,25,45,2,8,0,2,0,3,0.178,0.229,0.178,0.407
Tony Womack*\womacto01,*6/8,125,481,66,128,3,30,28,23,0.266,0.307,0.345,0.652
Kerry Wood\woodke02,1,28,48,3,9,0,2,0,1,0.188,0.204,0.208,0.412
Steve Woodard*\woodast01,1,3,1,0,0,0,0,0,0,0,0,0,0
Chris Woodward\woodwch01,45/63D,37,63,9,12,2,5,0,1,0.19,0.203,0.397,0.6
Shawn Wooten\wootesh01,D23/5,79,221,24,69,8,32,2,5,0.312,0.332,0.466,0.798
Tim Worrell\worreti01,1,72,2,0,0,0,0,0,0,0,0,0,0
Jamey Wright\wrighja01,1,33,67,7,13,0,4,0,3,0.194,0.229,0.209,0.438
Jaret Wright\wrighja02,/1,1,2,0,1,0,0,0,0,0.5,0.5,0.5,1
Kelly Wunsch*\wunscke01,1,2,0,0,0,0,0,0,0,,,,
Esteban Yan\yanes01,1,2,0,0,0,0,0,0,0,,,,
Masato Yoshii\yoshima01,1,39,16,0,2,0,0,0,1,0.125,0.176,0.125,0.301
Dmitri Young#\youngdm01,735/9,142,540,68,163,21,69,8,37,0.302,0.35,0.481,0.832
Eric Young\younger01,*4,149,603,98,168,6,42,31,42,0.279,0.333,0.393,0.726
Kevin Young\youngke01,*3,142,449,53,104,14,65,15,42,0.232,0.31,0.399,0.708
Michael Young\youngmi02,4,106,386,57,96,11,49,3,26,0.249,0.298,0.402,0.699
Carlos Zambrano#\zambrca01,/1,6,2,0,0,0,0,0,0,0,0,0,0
Victor Zambrano#\zambrvi01,1,3,0,0,0,0,0,0,0,,,,
Gregg Zaun#\zaungr01,2/D,39,125,15,40,6,18,1,12,0.32,0.377,0.536,0.913
Todd Zeile\zeileto01,*3,151,531,66,141,10,62,1,73,0.266,0.359,0.373,0.732
Chad Zerbe*\zerbech01,1,26,9,1,2,0,1,0,0,0.222,0.222,0.222,0.444
Jeff Zimmerman\zimmeje02,1,3,0,0,0,0,0,0,0,,,,
Barry Zito*\zitoba01,1,2,5,0,0,0,0,0,0,0,0,0,0
Julio Zuleta\zuletju01,3,49,106,11,23,6,24,0,8,0.217,0.288,0.415,0.703
